指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元)
801010,农林牧渔,2021-09-08,3232.84,3259.80,3215.82,3249.87,19.37,208.19
801010,农林牧渔,2021-09-07,3230.13,3243.50,3210.65,3239.81,14.11,161.78
801010,农林牧渔,2021-09-06,3180.76,3243.50,3174.68,3238.78,14.00,178.72
801010,农林牧渔,2021-09-03,3104.31,3203.13,3098.41,3200.17,18.25,211.44
801010,农林牧渔,2021-09-02,3129.11,3129.11,3100.41,3116.11,12.67,142.38
801010,农林牧渔,2021-09-01,3075.50,3144.51,3040.77,3133.72,14.20,171.47
801010,农林牧渔,2021-08-31,3077.82,3126.95,3062.12,3080.70,12.80,147.56
801010,农林牧渔,2021-08-30,3086.31,3100.02,3059.91,3068.63,14.10,160.78
801010,农林牧渔,2021-08-27,3097.23,3116.94,3085.28,3091.65,11.56,129.11
801010,农林牧渔,2021-08-26,3189.67,3189.70,3115.54,3115.68,14.22,153.80
801010,农林牧渔,2021-08-25,3167.05,3208.72,3167.04,3194.54,13.43,143.85
801010,农林牧渔,2021-08-24,3160.89,3189.61,3147.35,3177.82,11.45,134.99
801010,农林牧渔,2021-08-23,3122.49,3174.27,3119.45,3163.41,10.44,123.87
801010,农林牧渔,2021-08-20,3160.89,3160.89,3094.44,3132.72,11.34,130.47
801010,农林牧渔,2021-08-19,3180.85,3205.39,3158.99,3167.83,9.85,114.20
801010,农林牧渔,2021-08-18,3196.24,3210.97,3174.18,3200.89,11.28,132.14
801010,农林牧渔,2021-08-17,3295.05,3304.58,3208.63,3208.87,16.74,193.32
801010,农林牧渔,2021-08-16,3304.41,3329.44,3285.45,3307.53,16.42,203.41
801010,农林牧渔,2021-08-13,3296.48,3318.88,3265.76,3311.39,16.24,198.00
801010,农林牧渔,2021-08-12,3355.04,3358.27,3293.19,3298.08,14.56,189.91
801010,农林牧渔,2021-08-11,3324.98,3346.65,3311.16,3331.99,14.82,189.91
801010,农林牧渔,2021-08-10,3313.78,3356.66,3270.34,3345.69,16.43,235.45
801010,农林牧渔,2021-08-09,3186.31,3319.51,3186.31,3315.81,17.16,239.47
801010,农林牧渔,2021-08-05,3189.73,3222.99,3184.91,3193.59,18.96,227.19
801010,农林牧渔,2021-08-04,3221.11,3221.11,3183.63,3202.68,13.91,164.94
801010,农林牧渔,2021-08-03,3189.22,3235.20,3178.66,3219.29,18.90,226.52
801010,农林牧渔,2021-08-02,3063.76,3238.81,3048.44,3200.34,19.81,259.81
801010,农林牧渔,2021-07-30,3064.35,3096.11,3027.45,3094.99,16.06,191.19
801010,农林牧渔,2021-07-29,3084.80,3105.97,3049.28,3073.36,17.04,198.36
801010,农林牧渔,2021-07-28,3123.73,3123.74,3006.81,3045.84,16.43,197.67
801010,农林牧渔,2021-07-27,3228.53,3234.27,3141.04,3141.04,18.55,218.24
801010,农林牧渔,2021-07-26,3270.49,3280.73,3201.64,3225.99,18.94,221.43
801010,农林牧渔,2021-07-23,3329.64,3329.64,3259.66,3272.10,17.49,221.94
801010,农林牧渔,2021-07-22,3362.38,3369.91,3341.55,3344.82,13.03,156.39
801010,农林牧渔,2021-07-21,3384.53,3397.04,3346.11,3357.03,13.59,181.31
801010,农林牧渔,2021-07-20,3364.96,3380.30,3354.90,3374.79,12.67,155.60
801010,农林牧渔,2021-07-19,3383.56,3383.64,3321.26,3376.70,17.87,213.23
801010,农林牧渔,2021-07-16,3465.16,3465.16,3398.39,3407.42,12.31,163.89
801010,农林牧渔,2021-07-15,3508.27,3508.27,3455.07,3470.62,14.91,191.10
801010,农林牧渔,2021-07-14,3522.39,3527.74,3488.69,3489.62,14.23,170.87
801010,农林牧渔,2021-07-13,3506.20,3539.86,3492.89,3534.20,14.83,170.70
801010,农林牧渔,2021-07-12,3517.01,3533.20,3479.86,3513.77,16.22,198.11
801010,农林牧渔,2021-07-09,3496.66,3520.59,3473.34,3497.70,12.65,154.30
801010,农林牧渔,2021-07-08,3536.53,3536.53,3501.33,3501.48,14.61,177.82
801010,农林牧渔,2021-07-07,3549.93,3576.16,3521.09,3539.34,14.03,163.54
801010,农林牧渔,2021-07-06,3559.97,3569.51,3516.44,3567.80,16.64,187.28
801010,农林牧渔,2021-07-05,3544.57,3571.32,3515.55,3547.32,13.32,161.17
801010,农林牧渔,2021-07-02,3552.92,3613.42,3544.43,3547.91,12.61,149.93
801010,农林牧渔,2021-07-01,3622.55,3622.55,3572.62,3572.62,11.47,149.10
801010,农林牧渔,2021-06-30,3617.90,3617.91,3589.89,3609.43,12.33,155.30
801010,农林牧渔,2021-06-29,3666.33,3666.33,3604.43,3622.95,16.78,209.33
801010,农林牧渔,2021-06-28,3602.11,3680.85,3602.11,3678.82,18.85,241.72
801010,农林牧渔,2021-06-25,3511.83,3547.42,3507.72,3546.34,11.52,148.95
801010,农林牧渔,2021-06-24,3531.02,3531.02,3495.59,3498.22,11.32,135.39
801010,农林牧渔,2021-06-23,3499.76,3539.19,3475.88,3539.16,15.99,199.05
801010,农林牧渔,2021-06-22,3450.91,3496.04,3437.82,3492.32,17.46,202.41
801010,农林牧渔,2021-06-21,3477.97,3483.99,3435.40,3438.82,12.37,165.09
801010,农林牧渔,2021-06-18,3501.45,3518.67,3461.02,3496.19,11.19,155.07
801010,农林牧渔,2021-06-17,3539.65,3542.45,3490.93,3508.47,11.51,146.43
801010,农林牧渔,2021-06-16,3593.48,3593.57,3535.71,3541.28,9.95,135.57
801010,农林牧渔,2021-06-15,3621.93,3621.96,3565.80,3582.84,10.98,145.41
801010,农林牧渔,2021-06-11,3678.44,3687.76,3638.46,3638.46,11.43,154.88
801010,农林牧渔,2021-06-10,3722.48,3722.49,3680.26,3683.07,13.52,172.78
801010,农林牧渔,2021-06-09,3729.69,3754.25,3718.97,3727.68,12.72,162.44
801010,农林牧渔,2021-06-08,3764.28,3769.49,3734.66,3744.98,13.67,197.24
801010,农林牧渔,2021-06-07,3799.14,3799.14,3743.73,3758.68,15.90,218.92
801010,农林牧渔,2021-06-04,3776.34,3833.97,3763.14,3816.99,15.40,200.40
801010,农林牧渔,2021-06-03,3791.44,3836.95,3776.40,3789.01,15.15,218.56
801010,农林牧渔,2021-06-02,3776.30,3849.04,3776.00,3804.92,18.94,251.71
801010,农林牧渔,2021-06-01,3756.52,3780.45,3727.45,3779.18,17.66,223.57
801010,农林牧渔,2021-05-31,3745.91,3748.70,3707.55,3748.70,15.57,191.25
801010,农林牧渔,2021-05-28,3799.82,3799.83,3750.54,3761.64,17.19,202.42
801010,农林牧渔,2021-05-27,3792.82,3808.91,3768.88,3793.95,15.24,181.72
801010,农林牧渔,2021-05-26,3797.47,3812.30,3780.84,3807.08,18.08,209.67
801010,农林牧渔,2021-05-25,3742.92,3802.30,3711.20,3798.14,16.20,219.54
801010,农林牧渔,2021-05-24,3829.99,3831.79,3716.86,3755.49,18.38,274.61
801010,农林牧渔,2021-05-21,3852.39,3869.22,3804.98,3808.62,13.47,160.24
801010,农林牧渔,2021-05-20,3815.89,3852.83,3806.19,3846.50,12.81,154.81
801010,农林牧渔,2021-05-19,3860.48,3860.50,3824.54,3833.21,12.16,145.44
801010,农林牧渔,2021-05-18,3872.99,3882.81,3845.30,3866.63,12.69,160.34
801010,农林牧渔,2021-05-17,3851.42,3875.61,3846.36,3875.61,15.25,189.36
801010,农林牧渔,2021-05-14,3786.90,3855.02,3786.74,3838.78,14.48,186.50
801010,农林牧渔,2021-05-13,3801.13,3818.37,3776.69,3785.13,17.97,200.88
801010,农林牧渔,2021-05-12,3777.91,3855.40,3777.91,3850.62,23.63,251.01
801010,农林牧渔,2021-05-11,3741.72,3782.64,3741.70,3781.42,15.81,179.38
801010,农林牧渔,2021-05-10,3833.35,3833.42,3740.84,3757.10,15.69,193.36
801010,农林牧渔,2021-05-07,3833.96,3903.89,3829.16,3855.64,15.01,181.20
801010,农林牧渔,2021-05-06,3923.18,3923.20,3848.15,3848.55,15.99,195.14
801010,农林牧渔,2021-04-30,3959.02,3961.33,3910.89,3934.50,11.50,158.19
801010,农林牧渔,2021-04-29,3910.38,3956.24,3876.85,3956.24,11.01,153.37
801010,农林牧渔,2021-04-28,3861.80,3910.86,3850.14,3898.71,11.19,151.82
801010,农林牧渔,2021-04-27,3879.46,3893.66,3836.71,3866.11,11.54,149.88
801010,农林牧渔,2021-04-26,3960.31,3970.48,3883.13,3883.47,12.18,170.32
801010,农林牧渔,2021-04-23,3969.13,3987.47,3943.49,3961.96,11.96,155.60
801010,农林牧渔,2021-04-22,3983.32,3983.35,3935.55,3961.54,11.63,141.69
801010,农林牧渔,2021-04-21,3966.23,3980.72,3938.06,3977.78,13.07,149.72
801010,农林牧渔,2021-04-20,3919.93,4039.35,3919.93,3990.98,15.26,196.19
801010,农林牧渔,2021-04-19,3835.08,3933.10,3811.40,3933.01,12.63,163.13
801010,农林牧渔,2021-04-16,3850.53,3858.38,3830.99,3841.41,12.83,137.41
801010,农林牧渔,2021-04-15,3877.95,3892.95,3842.43,3859.36,15.98,176.80
801010,农林牧渔,2021-04-14,3874.07,3879.73,3831.94,3872.17,17.68,174.45
801010,农林牧渔,2021-04-13,3886.23,3930.41,3886.23,3910.26,19.53,194.88
801010,农林牧渔,2021-04-12,3924.35,3954.24,3862.73,3876.80,15.45,174.01
801010,农林牧渔,2021-04-09,3939.61,3939.61,3892.32,3915.92,12.33,145.76
801010,农林牧渔,2021-04-08,3960.07,3964.47,3936.43,3945.30,11.62,143.41
801010,农林牧渔,2021-04-07,3993.13,4001.13,3932.75,3976.34,11.93,146.80
801010,农林牧渔,2021-04-06,4001.36,4001.36,3962.63,3984.80,10.94,141.60
801010,农林牧渔,2021-04-02,3973.52,4013.45,3949.50,4007.12,11.93,176.83
801010,农林牧渔,2021-04-01,3941.18,3954.78,3925.01,3952.26,12.45,152.77
801010,农林牧渔,2021-03-31,3945.36,3963.40,3909.75,3930.18,10.86,137.52
801010,农林牧渔,2021-03-30,3927.81,3978.61,3908.37,3960.39,13.03,163.39
801010,农林牧渔,2021-03-29,3942.07,3989.30,3926.20,3930.21,12.81,165.21
801010,农林牧渔,2021-03-26,3934.03,3958.23,3901.34,3938.45,15.71,186.91
801010,农林牧渔,2021-03-25,3956.25,3974.34,3934.00,3934.00,16.78,187.94
801010,农林牧渔,2021-03-24,3963.56,3974.81,3932.62,3946.77,13.17,163.68
801010,农林牧渔,2021-03-23,4021.37,4021.37,3951.67,3975.19,15.42,183.59
801010,农林牧渔,2021-03-22,3940.51,4009.18,3915.45,4009.18,13.41,157.73
801010,农林牧渔,2021-03-19,3994.62,4010.07,3938.46,3957.44,13.09,159.93
801010,农林牧渔,2021-03-18,4048.63,4052.32,4003.87,4041.50,15.04,163.14
801010,农林牧渔,2021-03-17,3981.76,4066.81,3975.37,4053.18,15.96,198.40
801010,农林牧渔,2021-03-16,3947.34,3964.11,3906.32,3935.19,9.95,140.48
801010,农林牧渔,2021-03-15,3985.62,3991.58,3899.39,3935.94,11.47,172.02
801010,农林牧渔,2021-03-12,4033.76,4041.50,3952.22,4030.63,13.14,163.48
801010,农林牧渔,2021-03-11,3980.83,4024.79,3930.33,4024.48,11.44,164.83
801010,农林牧渔,2021-03-10,4026.39,4026.39,3961.83,3961.83,11.13,157.49
801010,农林牧渔,2021-03-09,4077.12,4077.12,3930.46,3977.06,16.35,227.03
801010,农林牧渔,2021-03-08,4283.17,4314.97,4094.80,4094.80,17.91,254.10
801010,农林牧渔,2021-03-05,4211.50,4265.65,4187.17,4233.94,18.58,238.53
801010,农林牧渔,2021-03-04,4342.01,4342.01,4269.47,4283.83,17.75,241.02
801010,农林牧渔,2021-03-03,4297.84,4370.16,4297.83,4370.16,15.94,221.76
801010,农林牧渔,2021-03-02,4351.03,4351.04,4250.73,4291.83,15.04,216.03
801010,农林牧渔,2021-03-01,4284.43,4340.59,4274.24,4331.47,17.05,262.64
801010,农林牧渔,2021-02-26,4267.69,4329.21,4217.55,4251.73,19.43,297.29
801010,农林牧渔,2021-02-25,4425.09,4425.09,4343.66,4367.40,18.08,250.80
801010,农林牧渔,2021-02-24,4411.91,4512.09,4347.01,4381.39,18.08,311.27
801010,农林牧渔,2021-02-23,4492.22,4538.94,4410.86,4421.20,23.91,380.92
801010,农林牧渔,2021-02-22,4619.09,4664.81,4546.46,4571.12,36.06,554.57
801010,农林牧渔,2021-02-19,4327.89,4576.73,4327.87,4556.68,25.40,409.02
801010,农林牧渔,2021-02-18,4451.70,4451.70,4293.86,4332.38,16.74,308.90
801010,农林牧渔,2021-02-10,4264.27,4386.21,4240.68,4364.35,12.43,266.52
801010,农林牧渔,2021-02-09,4213.73,4285.31,4197.60,4277.91,13.04,263.97
801010,农林牧渔,2021-02-08,4136.34,4230.27,4116.83,4220.21,13.43,277.10
801010,农林牧渔,2021-02-05,4111.43,4271.09,4072.53,4081.81,15.81,307.82
801010,农林牧渔,2021-02-04,4125.47,4169.24,4046.37,4094.20,17.02,298.96
801010,农林牧渔,2021-02-03,4022.77,4184.15,4001.29,4150.13,18.61,343.39
801010,农林牧渔,2021-02-02,4031.84,4052.08,3978.57,4040.24,16.01,273.91
801010,农林牧渔,2021-02-01,3915.83,4033.58,3878.99,4022.99,17.95,283.79
801010,农林牧渔,2021-01-29,4012.55,4027.97,3888.13,3925.60,18.25,284.79
801010,农林牧渔,2021-01-28,4038.28,4078.24,4000.62,4004.33,17.75,317.86
801010,农林牧渔,2021-01-27,4023.92,4121.74,4023.92,4095.36,17.84,320.41
801010,农林牧渔,2021-01-26,4010.55,4094.09,3986.48,4043.91,21.61,399.21
801010,农林牧渔,2021-01-25,3947.57,3987.60,3908.03,3986.61,19.23,328.44
801010,农林牧渔,2021-01-22,4007.40,4007.40,3934.07,3948.78,16.69,279.90
801010,农林牧渔,2021-01-21,3969.04,4029.43,3958.51,4005.22,16.69,280.65
801010,农林牧渔,2021-01-20,3923.63,3973.19,3913.40,3967.09,14.02,248.72
801010,农林牧渔,2021-01-19,3997.26,3997.30,3940.79,3947.04,19.63,294.22
801010,农林牧渔,2021-01-18,3952.09,4012.48,3952.09,3996.31,16.16,241.05
801010,农林牧渔,2021-01-15,3945.70,3984.43,3893.09,3929.65,15.24,248.06
801010,农林牧渔,2021-01-14,4031.99,4032.95,3939.66,3943.25,18.62,306.98
801010,农林牧渔,2021-01-13,4136.06,4136.06,4038.33,4054.64,20.20,349.78
801010,农林牧渔,2021-01-12,4075.29,4139.79,4058.85,4135.45,19.42,347.69
801010,农林牧渔,2021-01-11,4254.70,4254.70,4057.26,4091.76,24.10,446.25
801010,农林牧渔,2021-01-08,4371.87,4371.92,4243.66,4285.38,24.60,410.48
801010,农林牧渔,2021-01-07,4325.02,4374.91,4266.54,4374.91,31.13,495.41
801010,农林牧渔,2021-01-06,4381.80,4412.50,4292.48,4345.40,30.42,505.63
801010,农林牧渔,2021-01-05,4222.56,4374.66,4220.41,4335.03,35.56,629.12
801010,农林牧渔,2021-01-04,3962.95,4190.01,3962.95,4181.35,31.38,472.98
801010,农林牧渔,2020-12-31,3873.85,3916.36,3865.96,3913.10,19.47,279.40
801010,农林牧渔,2020-12-30,3858.57,3893.45,3854.06,3879.06,20.17,291.61
801010,农林牧渔,2020-12-29,3915.94,3929.04,3852.76,3856.43,25.85,354.37
801010,农林牧渔,2020-12-28,3811.01,3907.38,3811.01,3906.55,23.86,337.09
801010,农林牧渔,2020-12-25,3802.00,3824.78,3764.63,3806.01,20.70,269.69
801010,农林牧渔,2020-12-24,3819.52,3892.03,3808.46,3831.18,27.41,362.22
801010,农林牧渔,2020-12-23,3790.47,3841.60,3762.69,3838.63,28.75,358.39
801010,农林牧渔,2020-12-22,3870.62,3899.17,3800.06,3800.54,29.63,389.64
801010,农林牧渔,2020-12-21,3817.48,3886.66,3784.56,3886.66,26.27,337.82
801010,农林牧渔,2020-12-18,3837.71,3840.18,3797.81,3803.45,19.38,249.10
801010,农林牧渔,2020-12-17,3829.25,3851.53,3809.69,3842.67,20.48,264.24
801010,农林牧渔,2020-12-16,3832.07,3853.13,3810.01,3835.03,19.12,255.52
801010,农林牧渔,2020-12-15,3868.27,3878.89,3829.59,3836.49,17.65,225.25
801010,农林牧渔,2020-12-14,3789.64,3877.85,3782.68,3875.71,23.90,308.83
801010,农林牧渔,2020-12-11,3822.33,3822.36,3747.13,3782.71,23.74,281.41
801010,农林牧渔,2020-12-10,3859.47,3883.16,3828.74,3831.50,20.01,228.84
801010,农林牧渔,2020-12-09,3960.94,3968.94,3872.63,3876.20,20.18,247.50
801010,农林牧渔,2020-12-08,4009.82,4009.82,3965.34,3968.01,20.76,238.49
801010,农林牧渔,2020-12-07,3945.02,4019.60,3936.71,4006.77,24.55,295.66
801010,农林牧渔,2020-12-04,3951.81,3961.25,3926.04,3948.86,20.21,255.47
801010,农林牧渔,2020-12-03,3911.21,3965.84,3879.09,3955.67,23.79,281.73
801010,农林牧渔,2020-12-02,3893.93,3918.87,3879.53,3907.58,15.87,217.41
801010,农林牧渔,2020-12-01,3828.94,3891.68,3822.18,3887.31,14.12,195.35
801010,农林牧渔,2020-11-30,3887.85,3910.23,3841.56,3841.56,16.67,226.49
801010,农林牧渔,2020-11-27,3796.52,3865.08,3796.51,3852.10,14.11,204.02
801010,农林牧渔,2020-11-26,3755.48,3789.32,3744.92,3781.53,8.44,142.89
801010,农林牧渔,2020-11-25,3825.85,3826.79,3749.35,3749.35,10.34,160.12
801010,农林牧渔,2020-11-24,3811.27,3860.79,3801.34,3820.03,11.76,186.85
801010,农林牧渔,2020-11-23,3826.53,3832.85,3786.73,3822.13,13.54,199.74
801010,农林牧渔,2020-11-20,3838.49,3840.89,3804.23,3833.81,11.40,196.66
801010,农林牧渔,2020-11-19,3787.87,3862.02,3772.92,3850.12,13.00,231.49
801010,农林牧渔,2020-11-18,3792.95,3800.88,3768.33,3787.22,10.91,162.28
801010,农林牧渔,2020-11-17,3798.45,3807.99,3766.19,3788.77,13.27,217.63
801010,农林牧渔,2020-11-16,3715.67,3806.00,3696.98,3806.00,13.94,230.56
801010,农林牧渔,2020-11-13,3682.70,3695.88,3650.03,3694.86,10.36,174.82
801010,农林牧渔,2020-11-12,3730.44,3730.44,3671.69,3693.03,13.42,218.61
801010,农林牧渔,2020-11-11,3765.71,3804.82,3729.01,3734.09,14.07,232.31
801010,农林牧渔,2020-11-10,3794.02,3800.95,3756.85,3773.97,13.31,215.17
801010,农林牧渔,2020-11-09,3740.41,3806.11,3737.22,3789.90,13.69,228.01
801010,农林牧渔,2020-11-06,3794.07,3794.07,3706.11,3740.61,10.12,188.70
801010,农林牧渔,2020-11-05,3777.26,3798.16,3755.04,3789.30,10.12,169.86
801010,农林牧渔,2020-11-04,3774.95,3797.51,3745.78,3761.48,9.31,154.63
801010,农林牧渔,2020-11-03,3744.58,3781.88,3721.34,3776.69,11.00,178.62
801010,农林牧渔,2020-11-02,3742.17,3759.19,3709.72,3733.01,11.42,190.82
801010,农林牧渔,2020-10-30,3831.70,3833.07,3723.49,3727.04,12.98,181.46
801010,农林牧渔,2020-10-29,3735.82,3844.03,3730.32,3828.73,11.15,164.47
801010,农林牧渔,2020-10-28,3822.06,3822.06,3776.93,3787.33,10.59,157.24
801010,农林牧渔,2020-10-27,3771.58,3822.98,3771.57,3817.78,10.08,164.26
801010,农林牧渔,2020-10-26,3772.53,3803.35,3713.15,3778.24,9.47,138.41
801010,农林牧渔,2020-10-23,3878.93,3893.78,3781.83,3782.72,10.30,175.95
801010,农林牧渔,2020-10-22,3948.66,3948.67,3873.02,3880.12,10.53,180.26
801010,农林牧渔,2020-10-21,4022.37,4022.45,3954.84,3961.24,9.26,128.08
801010,农林牧渔,2020-10-20,4001.64,4018.88,3960.73,4018.88,10.43,141.43
801010,农林牧渔,2020-10-19,4037.63,4074.85,3991.88,4000.61,13.33,177.10
801010,农林牧渔,2020-10-16,4026.63,4038.22,3978.96,4017.33,10.11,132.92
801010,农林牧渔,2020-10-15,4073.06,4073.06,4016.06,4028.44,12.28,170.20
801010,农林牧渔,2020-10-14,4164.44,4164.44,4075.75,4089.28,14.23,220.55
801010,农林牧渔,2020-10-13,4071.78,4190.55,4053.41,4178.95,15.01,238.92
801010,农林牧渔,2020-10-12,3957.56,4073.24,3942.85,4073.05,15.50,229.88
801010,农林牧渔,2020-10-09,3964.23,3964.23,3916.18,3947.80,12.24,175.40
801010,农林牧渔,2020-09-30,3942.12,3954.11,3886.69,3906.89,9.68,134.84
801010,农林牧渔,2020-09-29,3886.58,3949.49,3864.51,3931.94,10.98,152.57
801010,农林牧渔,2020-09-28,3960.87,3961.20,3844.15,3847.46,11.39,162.35
801010,农林牧渔,2020-09-25,3982.19,3986.18,3939.72,3952.38,13.46,182.16
801010,农林牧渔,2020-09-24,4002.29,4039.11,3966.75,3968.09,14.98,203.68
801010,农林牧渔,2020-09-23,4001.26,4026.56,3994.13,4024.83,10.67,154.21
801010,农林牧渔,2020-09-22,4031.85,4053.94,3984.96,3993.15,11.71,167.18
801010,农林牧渔,2020-09-21,4079.95,4082.29,4030.16,4061.50,13.83,181.29
801010,农林牧渔,2020-09-18,4023.65,4083.49,4023.65,4080.17,14.20,198.27
801010,农林牧渔,2020-09-17,4071.84,4071.86,3966.66,4015.47,14.10,194.98
801010,农林牧渔,2020-09-16,4141.97,4163.95,4051.36,4090.17,13.42,193.41
801010,农林牧渔,2020-09-15,4135.99,4151.39,4088.76,4150.76,13.14,175.41
801010,农林牧渔,2020-09-14,4172.25,4189.96,4105.26,4137.47,14.76,205.69
801010,农林牧渔,2020-09-11,4130.63,4152.14,4089.39,4148.51,13.30,180.49
801010,农林牧渔,2020-09-10,4212.91,4222.10,4116.50,4145.26,19.14,235.47
801010,农林牧渔,2020-09-09,4290.26,4308.40,4163.51,4166.07,20.14,264.58
801010,农林牧渔,2020-09-08,4388.03,4388.03,4293.47,4344.09,19.34,289.90
801010,农林牧渔,2020-09-07,4592.64,4592.88,4368.21,4391.13,21.58,339.65
801010,农林牧渔,2020-09-04,4568.99,4616.78,4539.35,4613.76,16.51,240.81
801010,农林牧渔,2020-09-03,4741.06,4741.08,4643.72,4661.96,21.56,312.06
801010,农林牧渔,2020-09-02,4768.63,4862.15,4742.03,4767.84,23.49,354.38
801010,农林牧渔,2020-09-01,4722.16,4751.76,4676.77,4751.76,20.05,280.10
801010,农林牧渔,2020-08-31,4752.10,4777.34,4710.51,4723.52,21.90,333.55
801010,农林牧渔,2020-08-28,4621.83,4757.30,4611.67,4752.68,22.70,322.69
801010,农林牧渔,2020-08-27,4599.90,4637.04,4565.06,4637.04,18.50,245.03
801010,农林牧渔,2020-08-26,4707.29,4738.46,4583.49,4606.53,25.78,334.84
801010,农林牧渔,2020-08-25,4787.42,4787.58,4697.04,4712.50,30.42,379.09
801010,农林牧渔,2020-08-24,4696.85,4809.99,4681.82,4789.36,28.01,394.98
801010,农林牧渔,2020-08-21,4649.63,4705.27,4638.09,4673.89,26.08,342.83
801010,农林牧渔,2020-08-20,4710.51,4728.50,4624.00,4650.50,35.28,446.90
801010,农林牧渔,2020-08-19,4755.79,4803.84,4722.22,4739.84,39.98,524.55
801010,农林牧渔,2020-08-18,4701.30,4792.61,4676.20,4763.00,37.52,498.10
801010,农林牧渔,2020-08-17,4660.70,4728.06,4660.70,4703.23,31.14,395.48
801010,农林牧渔,2020-08-14,4679.35,4680.80,4603.72,4668.46,34.69,418.26
801010,农林牧渔,2020-08-13,4588.92,4715.28,4584.77,4674.22,38.94,491.42
801010,农林牧渔,2020-08-12,4617.03,4641.75,4507.37,4582.10,32.00,411.58
801010,农林牧渔,2020-08-11,4607.72,4709.52,4607.70,4622.08,31.26,425.15
801010,农林牧渔,2020-08-10,4586.72,4627.38,4557.45,4608.01,26.97,355.07
801010,农林牧渔,2020-08-07,4635.08,4675.01,4555.79,4616.57,32.56,422.74
801010,农林牧渔,2020-08-06,4747.27,4747.29,4622.60,4662.80,31.45,469.98
801010,农林牧渔,2020-08-05,4592.18,4752.19,4557.18,4751.67,34.66,493.80
801010,农林牧渔,2020-08-04,4635.10,4706.44,4606.46,4614.72,37.83,513.96
801010,农林牧渔,2020-08-03,4522.76,4631.92,4522.76,4628.81,33.19,458.75
801010,农林牧渔,2020-07-31,4450.10,4501.67,4418.95,4497.91,29.05,372.47
801010,农林牧渔,2020-07-30,4451.98,4522.52,4443.35,4473.71,32.01,430.41
801010,农林牧渔,2020-07-29,4373.88,4449.25,4338.01,4449.25,22.91,329.88
801010,农林牧渔,2020-07-28,4287.35,4390.60,4268.64,4390.60,25.92,374.56
